Date,Time,Temperature,Humidity,Moist,Powdery,Downy,B. Leaf Spot
7/7/2023,4:33:12,27.2,71,0,no,no,no
7/7/2023,4:33:15,27.2,71,0,no,no,no
7/7/2023,4:33:19,27.2,71,0,no,no,no
7/7/2023,4:33:22,27.2,71,0,no,no,no
7/7/2023,4:33:25,27.2,71,0,no,no,no
7/7/2023,4:33:31,27.2,71,0,no,no,no
7/7/2023,4:33:34,27.2,71,0,no,no,no
7/7/2023,4:33:38,27.2,71,0,no,no,no
7/7/2023,4:34:30,27.2,71,0,no,no,no
7/7/2023,4:34:34,27.2,71,0,no,no,no
7/7/2023,4:34:37,27.2,71,0,no,no,no
7/7/2023,4:34:40,27.2,71,0,no,no,no
7/7/2023,4:34:44,27.2,71,0,no,no,no
7/7/2023,4:34:47,27.2,71,0,no,no,no
7/7/2023,4:34:50,27.2,71,0,no,no,no
7/7/2023,4:34:54,27.2,71,0,no,no,no
7/7/2023,4:34:58,27.2,71,0,no,no,no
7/7/2023,4:35:01,27.2,71,0,no,no,no
7/7/2023,4:35:04,27.2,71,0,no,no,no
7/7/2023,4:35:07,27.2,71,0,no,no,no
7/7/2023,4:35:11,27.2,71,0,no,no,no
7/7/2023,4:35:14,27.2,71,0,no,no,no
7/7/2023,4:35:18,27.2,71,0,no,no,no
7/7/2023,4:35:21,27.2,71,0,no,no,no
7/7/2023,4:35:24,27.2,71,0,no,no,no
7/7/2023,4:35:27,27.2,71,0,no,no,no
7/7/2023,4:35:31,27.2,71,0,no,no,no
7/7/2023,4:35:35,27.2,71,0,no,no,no
7/7/2023,4:35:38,27.2,71,0,no,no,no
7/7/2023,4:35:42,27.2,71,0,no,no,no
7/7/2023,4:35:45,27.2,71,0,no,no,no
7/7/2023,4:35:49,27.2,71,0,no,no,no
7/7/2023,4:35:52,27.2,71,0,no,no,no
7/7/2023,4:35:55,27.2,71,0,no,no,no
7/7/2023,4:35:58,27.2,71,0,no,no,no
7/7/2023,4:36:01,27.2,71,0,no,no,no
7/7/2023,4:36:05,27.2,71,0,no,no,no
7/7/2023,4:36:08,27.2,71,0,no,no,no
7/7/2023,4:36:12,27.2,71,0,no,no,no
7/7/2023,4:36:16,27.2,71,0,no,no,no
7/7/2023,4:36:20,27.2,71,0,no,no,no
7/7/2023,4:36:23,27.2,71,0,no,no,no
7/7/2023,4:36:27,27.2,71,0,no,no,no
7/7/2023,4:36:30,27.2,71,0,no,no,no
7/7/2023,4:36:34,27.2,71,0,no,no,no
7/7/2023,4:36:37,27.2,71,0,no,no,no
7/7/2023,4:36:41,27.2,71,0,no,no,no
7/7/2023,4:36:45,27.2,71,0,no,no,no
7/7/2023,4:36:48,27.2,71,0,no,no,no
7/7/2023,4:36:51,27.2,71,0,no,no,no
7/7/2023,4:36:54,27.2,71,0,no,no,no
7/7/2023,4:36:58,27.2,71,0,no,no,no
7/7/2023,4:37:01,27.2,71,0,no,no,no
7/7/2023,4:37:05,27.2,71,0,no,no,no
7/7/2023,4:37:08,27.2,71,0,no,no,no
7/7/2023,4:37:12,27.2,71,0,no,no,no
7/7/2023,4:37:15,27.2,71,0,no,no,no
7/7/2023,4:37:19,27.2,71,0,no,no,no
7/7/2023,4:37:24,27.2,71,0,no,no,no
7/7/2023,4:37:27,27.2,71,0,no,no,no
7/7/2023,4:37:31,27.2,71,0,no,no,no
7/7/2023,4:37:34,27.2,71,0,no,no,no
7/7/2023,4:37:37,27.2,71,0,no,no,no
7/7/2023,4:37:41,27.2,71,0,no,no,no
7/7/2023,4:37:45,27.2,71,0,no,no,no
7/7/2023,4:37:48,27.2,71,0,no,no,no
7/7/2023,4:37:52,27.2,71,0,no,no,no
7/7/2023,4:37:56,27.2,71,0,no,no,no
7/7/2023,4:38:00,27.2,71,0,no,no,no
7/7/2023,4:38:03,27.3,71,0,no,no,no
7/7/2023,4:38:07,27.2,71,0,no,no,no
7/7/2023,4:38:11,27.2,71,0,no,no,no
7/7/2023,4:38:14,27.2,71,0,no,no,no
7/7/2023,4:38:17,27.2,71,0,no,no,no
7/7/2023,4:38:21,27.2,71,0,no,no,no
7/7/2023,4:38:24,27.2,71,0,no,no,no
7/7/2023,4:38:27,27.2,71,0,no,no,no
7/7/2023,4:38:31,27.2,71,0,no,no,no
7/7/2023,4:38:35,27.2,71,0,no,no,no
7/7/2023,4:38:38,27.2,71,0,no,no,no
7/7/2023,4:38:41,27.2,71,0,no,no,no
7/7/2023,4:38:45,27.2,71,0,no,no,no
7/7/2023,4:38:48,27.2,71,0,no,no,no
7/7/2023,4:38:52,27.2,71,0,no,no,no
7/7/2023,4:38:55,27.2,71,0,no,no,no
7/7/2023,4:38:58,27.2,71,0,no,no,no
7/7/2023,4:39:01,27.2,71,0,no,no,no
7/7/2023,4:39:04,27.2,71,0,no,no,no
7/7/2023,4:39:08,27.2,71,0,no,no,no
7/7/2023,4:39:11,27.2,71,0,no,no,no
7/7/2023,4:39:16,27.2,71,0,no,no,no
7/7/2023,4:39:20,27.2,71,0,no,no,no
7/7/2023,4:39:25,27.2,71,0,no,no,no
7/7/2023,4:39:28,27.2,71,0,no,no,no
7/7/2023,4:39:31,27.2,71,0,no,no,no
7/7/2023,4:39:35,27.2,71,0,no,no,no
7/7/2023,4:39:38,27.2,71,0,no,no,no
7/7/2023,4:39:42,27.2,71,0,no,no,no
7/7/2023,4:39:46,27.2,71,0,no,no,no
7/7/2023,4:39:49,27.2,71,0,no,no,no
7/7/2023,4:39:54,27.2,71,0,no,no,no
7/7/2023,4:39:58,27.2,71,0,no,no,no
7/7/2023,4:40:02,27.2,71,0,no,no,no
7/7/2023,4:40:05,27.2,71,0,no,no,no
7/7/2023,4:40:09,27.2,71,0,no,no,no
7/7/2023,4:40:13,27.2,71,0,no,no,no
7/7/2023,4:40:17,27.2,71,0,no,no,no
7/7/2023,4:40:21,27.2,71,0,no,no,no
7/7/2023,4:40:25,27.2,71,0,no,no,no
7/7/2023,4:40:29,27.2,71,0,no,no,no
7/7/2023,4:40:32,27.2,71,0,no,no,no
7/7/2023,4:40:36,27.2,71,0,no,no,no
7/7/2023,4:40:40,27.2,71,0,no,no,no
7/7/2023,4:40:43,27.2,71,0,no,no,no
7/7/2023,4:40:47,27.2,71,0,no,no,no
7/7/2023,4:40:51,27.2,71,0,no,no,no
7/7/2023,4:40:55,27.2,71,0,no,no,no
7/7/2023,4:41:00,27.2,71,0,no,no,no
7/7/2023,4:41:05,27.2,71,0,no,no,no
7/7/2023,4:41:08,27.2,71,0,no,no,no
7/7/2023,4:41:12,27.2,71,0,no,no,no
7/7/2023,4:41:16,27.2,71,0,no,no,no
7/7/2023,4:41:19,27.2,71,0,no,no,no
7/7/2023,4:41:23,27.2,71,0,no,no,no
7/7/2023,4:41:27,27.2,71,0,no,no,no
7/7/2023,4:41:31,27.2,71,0,no,no,no
7/7/2023,4:41:35,27.2,71,0,no,no,no
7/7/2023,4:41:38,27.2,71,0,no,no,no
7/7/2023,4:41:43,27.2,71,0,no,no,no
7/7/2023,4:41:47,27.2,71,0,no,no,no
7/7/2023,4:41:51,27.2,71,0,no,no,no
7/7/2023,4:41:54,27.2,71,0,no,no,no
7/7/2023,4:41:58,27.2,71,0,no,no,no
7/7/2023,4:42:02,27.2,71,0,no,no,no
7/7/2023,4:42:05,27.2,71,0,no,no,no
7/7/2023,4:42:09,27.2,71,0,no,no,no
7/7/2023,4:42:13,27.2,71,0,no,no,no
7/7/2023,4:42:16,27.2,71,0,no,no,no
7/7/2023,4:42:20,27.2,71,0,no,no,no
7/7/2023,4:42:24,27.2,71,0,no,no,no
7/7/2023,4:42:27,27.2,71,0,no,no,no
7/7/2023,4:42:31,27.2,71,0,no,no,no
7/7/2023,4:42:37,27.2,71,0,no,no,no
7/7/2023,4:42:42,27.2,71,0,no,no,no
7/7/2023,4:42:46,27.2,71,0,no,no,no
7/7/2023,4:42:50,27.2,71,0,no,no,no
7/7/2023,4:42:54,27.2,71,0,no,no,no
7/7/2023,4:42:58,27.2,71,0,no,no,no
7/7/2023,4:43:01,27.2,71,0,no,no,no
7/7/2023,4:43:06,27.2,71,0,no,no,no
7/7/2023,4:43:11,27.2,71,0,no,no,no
7/7/2023,4:43:15,27.2,71,0,no,no,no
7/7/2023,4:43:20,27.2,71,0,no,no,no
7/7/2023,4:43:24,27.2,71,0,no,no,no
7/7/2023,4:43:28,27.2,71,0,no,no,no
7/7/2023,4:43:34,27.2,71,0,no,no,no
7/7/2023,4:43:39,27.2,71,0,no,no,no
7/7/2023,4:43:44,27.2,71,0,no,no,no
7/7/2023,4:43:48,27.2,71,0,no,no,no
7/7/2023,4:43:53,27.2,71,0,no,no,no
7/7/2023,4:43:57,27.2,71,0,no,no,no
7/7/2023,4:44:00,27.2,71,0,no,no,no
7/7/2023,4:44:04,27.2,71,0,no,no,no
7/7/2023,4:44:07,27.2,71,0,no,no,no
7/7/2023,4:44:11,27.2,71,0,no,no,no
7/7/2023,4:44:15,27.2,71,0,no,no,no
7/7/2023,4:44:20,27.2,71,0,no,no,no
7/7/2023,4:44:25,27.2,71,0,no,no,no
7/7/2023,4:44:30,27.2,71,0,no,no,no
7/7/2023,4:44:34,27.2,71,0,no,no,no
7/7/2023,4:44:39,27.2,71,0,no,no,no
7/7/2023,4:44:43,27.2,71,0,no,no,no
7/7/2023,4:44:47,27.2,71,0,no,no,no
7/7/2023,4:44:50,27.2,71,0,no,no,no
7/7/2023,4:44:55,27.2,71,0,no,no,no
7/7/2023,4:44:59,27.2,71,0,no,no,no
7/7/2023,4:45:02,27.2,71,0,no,no,no
7/7/2023,4:45:06,27.2,71,0,no,no,no
7/7/2023,4:45:09,27.2,71,0,no,no,no
7/7/2023,4:45:12,27.2,71,0,no,no,no
7/7/2023,4:45:15,27.2,71,0,no,no,no
7/7/2023,4:45:19,27.2,71,0,no,no,no
7/7/2023,4:45:23,27.2,71,0,no,no,no
7/7/2023,4:46:12,27.2,71,0,no,no,no
7/7/2023,4:46:17,27.2,71,0,no,no,no
7/7/2023,4:46:21,27.1,71,0,no,no,no
7/7/2023,4:46:25,27.1,71,0,no,no,no
7/7/2023,4:46:30,27.1,71,0,no,no,no
7/7/2023,4:46:33,27.1,71,0,no,no,no
7/7/2023,4:46:37,27.1,71,0,no,no,no
7/7/2023,4:46:40,27.1,71,0,no,no,no
7/7/2023,4:46:44,27.1,71,0,no,no,no
7/7/2023,4:46:47,27.1,71,0,no,no,no
7/7/2023,4:46:51,27.1,71,0,no,no,no
7/7/2023,4:46:54,27.1,71,0,no,no,no
7/7/2023,4:46:58,27.1,71,0,no,no,no
7/7/2023,4:47:02,27.1,71,0,no,no,no
7/7/2023,4:47:07,27.1,71,0,no,no,no
7/7/2023,4:47:11,27.1,71,0,no,no,no
7/7/2023,4:47:15,27.1,71,0,no,no,no
7/7/2023,4:47:20,27.1,71,0,no,no,no
7/7/2023,4:47:25,27.1,71,0,no,no,no
7/7/2023,4:47:31,27.1,71,0,no,no,no
7/7/2023,4:47:36,27.1,71,0,no,no,no
7/7/2023,4:47:42,27.1,71,0,no,no,no
7/7/2023,4:47:47,27.1,71,0,no,no,no
7/7/2023,4:47:52,27.1,71,0,no,no,no
7/7/2023,4:47:58,27.1,71,0,no,no,no
7/7/2023,4:48:04,27.1,71,0,no,no,no
7/7/2023,4:48:08,27.1,71,0,no,no,no
7/7/2023,4:48:12,27.1,71,0,no,no,no
7/7/2023,4:48:17,27.1,71,0,no,no,no
7/7/2023,4:48:21,27.1,71,0,no,no,no
7/7/2023,4:48:25,27.1,71,0,no,no,no
7/7/2023,4:48:29,27.1,71,0,no,no,no
7/7/2023,4:48:33,27.1,71,0,no,no,no
7/7/2023,4:48:39,27.1,71,0,no,no,no
7/7/2023,4:48:43,27.1,71,0,no,no,no
7/7/2023,4:48:47,27.1,71,0,no,no,no
7/7/2023,4:48:52,27.1,71,0,no,no,no
7/7/2023,4:48:56,27.1,71,0,no,no,no
7/7/2023,4:49:03,27.1,71,0,no,no,no
7/7/2023,4:49:09,27.1,71,0,no,no,no
7/7/2023,4:49:13,27.1,71,0,no,no,no
7/7/2023,4:49:16,27.1,71,0,no,no,no
7/7/2023,4:49:20,27.1,71,0,no,no,no
7/7/2023,4:49:24,27.1,71,0,no,no,no
7/7/2023,4:49:27,27.1,71,0,no,no,no
7/7/2023,4:49:31,27.1,71,0,no,no,no
7/7/2023,4:49:35,27.2,71,0,no,no,no
7/7/2023,4:49:38,27.1,71,0,no,no,no
7/7/2023,4:49:41,27.1,71,0,no,no,no
7/7/2023,4:49:45,27.1,71,0,no,no,no
7/7/2023,4:49:48,27.1,71,0,no,no,no
7/7/2023,4:49:52,27.1,71,0,no,no,no
7/8/2023,8:23:46,26.3,74,0,yes,no,no
7/8/2023,8:23:50,26.6,73,0,yes,no,no
7/8/2023,8:23:53,26.6,73,0,yes,no,no
7/8/2023,8:23:56,26.6,73,0,yes,no,no
7/8/2023,8:23:59,26.6,73,0,yes,no,no
7/8/2023,8:24:02,26.6,73,0,yes,no,no
7/8/2023,8:24:05,26.6,73,0,yes,no,no
7/8/2023,8:24:08,26.6,73,0,yes,no,no
7/8/2023,8:24:12,26.6,73,0,yes,no,no
7/8/2023,8:24:15,26.7,73,0,yes,no,no
7/8/2023,8:24:18,26.7,73,0,yes,no,no
7/8/2023,8:31:50,26.7,72,0,yes,no,no
7/8/2023,8:31:53,26.8,72,0,yes,no,no
7/8/2023,8:31:56,26.7,72,0,yes,no,no
7/8/2023,8:31:59,26.7,72,0,yes,no,no
7/8/2023,8:32:04,26.7,72,0,yes,no,no
7/8/2023,8:32:07,26.7,72,0,yes,no,no
7/8/2023,8:32:10,26.7,72,0,yes,no,no
7/8/2023,8:32:14,26.7,72,0,yes,no,no
7/8/2023,8:32:17,26.7,72,0,yes,no,no
7/8/2023,8:32:20,26.7,72,0,yes,no,no
7/8/2023,8:32:23,26.7,72,0,yes,no,no
7/8/2023,8:32:26,26.7,72,0,yes,no,no
7/8/2023,8:32:29,26.7,72,0,yes,no,no
7/8/2023,8:32:32,26.7,72,0,yes,no,no
7/8/2023,8:32:35,26.7,72,0,yes,no,no
7/8/2023,8:32:38,26.7,72,0,yes,no,no
7/8/2023,8:32:43,26.7,72,0,yes,no,no
7/8/2023,14:14:26,26.9,72,0,yes,no,no
7/8/2023,14:14:30,26.9,72,0,yes,no,no
7/8/2023,14:14:33,26.9,72,0,yes,no,no
7/8/2023,14:14:36,26.9,72,0,yes,no,no
7/8/2023,14:14:40,26.9,72,0,yes,no,no
7/8/2023,14:14:44,26.9,72,0,yes,no,no
7/8/2023,14:14:47,26.9,72,0,yes,no,no
7/8/2023,14:14:51,26.9,72,0,yes,no,no
7/8/2023,14:14:54,26.9,72,0,yes,no,no
7/8/2023,14:14:57,26.9,72,0,yes,no,no
7/8/2023,14:15:00,26.9,72,0,yes,no,no
7/8/2023,14:15:04,26.9,72,0,yes,no,no
7/8/2023,14:15:07,26.9,72,0,yes,no,no
7/8/2023,14:15:12,26.9,72,0,yes,no,no
7/8/2023,14:15:16,26.9,72,0,yes,no,no
7/8/2023,14:15:19,26.9,72,0,yes,no,no
7/8/2023,14:15:23,26.9,72,0,yes,no,no
7/8/2023,14:15:26,26.9,72,0,yes,no,no
7/8/2023,14:15:30,26.9,72,0,yes,no,no
7/8/2023,14:15:33,26.9,72,0,yes,no,no
7/8/2023,14:15:36,26.9,72,0,yes,no,no
7/8/2023,14:15:40,26.9,72,0,yes,no,no
7/8/2023,14:15:43,26.9,72,0,yes,no,no
7/8/2023,14:15:46,26.9,72,0,yes,no,no
7/8/2023,14:15:50,26.9,72,0,yes,no,no
7/8/2023,14:15:54,26.9,72,0,yes,no,no
7/8/2023,14:15:57,26.9,72,0,yes,no,no
7/8/2023,14:16:00,26.9,72,0,yes,no,no
7/8/2023,14:16:03,26.9,72,0,yes,no,no
7/8/2023,14:16:06,26.9,72,0,yes,no,no
7/8/2023,14:16:09,26.9,72,0,yes,no,no
7/8/2023,14:16:13,26.9,72,0,yes,no,no
7/8/2023,14:16:16,26.9,72,0,yes,no,no
7/8/2023,14:16:19,26.9,72,0,yes,no,no
7/8/2023,14:16:23,26.9,72,0,yes,no,no
7/8/2023,14:16:26,26.9,72,0,yes,no,no
7/8/2023,14:16:29,26.9,72,0,yes,no,no
7/8/2023,14:16:32,26.9,72,0,yes,no,no
7/8/2023,14:16:35,26.9,72,0,yes,no,no
7/8/2023,14:16:38,26.9,72,0,yes,no,no
7/8/2023,14:16:42,26.9,72,0,yes,no,no
7/8/2023,14:16:45,26.9,72,0,yes,no,no
7/8/2023,14:16:48,26.9,72,0,yes,no,no
7/8/2023,14:16:52,26.9,72,0,yes,no,no
7/8/2023,14:16:55,26.9,72,0,yes,no,no
7/8/2023,14:17:01,26.9,72,0,yes,no,no
7/8/2023,14:17:05,26.9,72,0,yes,no,no
7/8/2023,14:17:08,26.9,72,0,yes,no,no
7/8/2023,14:17:12,26.9,72,0,yes,no,no
7/8/2023,14:17:16,26.9,72,0,yes,no,no
7/8/2023,14:17:22,26.9,72,0,yes,no,no
7/8/2023,14:17:25,26.9,72,0,yes,no,no
7/8/2023,14:17:29,26.9,72,0,yes,no,no
7/8/2023,14:17:33,26.9,72,0,yes,no,no
7/8/2023,14:17:36,26.9,72,0,yes,no,no
7/8/2023,14:17:39,26.9,72,0,yes,no,no
7/8/2023,14:17:42,26.9,72,0,yes,no,no
7/8/2023,14:17:45,26.9,72,0,yes,no,no
7/8/2023,14:17:49,26.9,72,0,yes,no,no
7/8/2023,14:17:51,26.9,72,0,yes,no,no
7/8/2023,14:17:55,26.9,72,0,yes,no,no
7/8/2023,14:18:02,26.9,72,0,yes,no,no
7/8/2023,17:42:56,26.9,67,0,yes,no,no
7/8/2023,17:43:00,26.9,67,0,yes,no,no
7/8/2023,17:43:03,26.9,67,0,yes,no,no
7/8/2023,17:43:07,26.9,67,0,yes,no,no
7/8/2023,17:43:10,26.9,67,0,yes,no,no
7/8/2023,17:43:13,26.9,67,0,yes,no,no
7/8/2023,17:43:16,26.9,67,0,yes,no,no
7/8/2023,17:43:20,26.9,67,0,yes,no,no
7/8/2023,17:43:24,26.9,67,0,yes,no,no
7/8/2023,17:43:27,26.9,67,0,yes,no,no
7/8/2023,17:43:31,26.9,67,0,yes,no,no
7/8/2023,17:43:34,26.9,67,0,yes,no,no
7/8/2023,17:43:38,26.9,67,0,yes,no,no
7/8/2023,17:43:41,26.9,67,0,yes,no,no
7/8/2023,17:44:31,26.9,67,0,yes,no,no
7/8/2023,17:44:35,26.9,67,0,yes,no,no
7/8/2023,17:44:38,26.9,67,0,yes,no,no
7/8/2023,17:44:42,26.9,67,0,yes,no,no
7/8/2023,17:44:46,26.9,67,0,yes,no,no
7/8/2023,17:44:49,26.9,67,0,yes,no,no
7/8/2023,17:44:52,26.9,67,0,yes,no,no
7/8/2023,17:44:56,26.9,67,0,yes,no,no
7/8/2023,17:44:58,26.9,67,0,yes,no,no
7/8/2023,17:45:02,26.9,67,0,yes,no,no
7/8/2023,17:45:05,26.9,67,0,yes,no,no
7/8/2023,17:45:08,26.9,67,0,yes,no,no
7/8/2023,17:45:12,26.9,67,0,yes,no,no
7/8/2023,17:45:15,26.9,67,0,yes,no,no
7/8/2023,17:45:18,26.9,67,0,yes,no,no
7/8/2023,17:45:22,26.9,67,0,yes,no,no
7/8/2023,17:45:25,26.9,67,0,yes,no,no
7/8/2023,17:45:28,26.9,67,0,yes,no,no
7/8/2023,17:45:32,26.9,67,0,yes,no,no
7/8/2023,17:45:35,26.9,67,0,yes,no,no
7/8/2023,17:45:38,26.9,67,0,yes,no,no
7/8/2023,17:45:42,26.9,67,0,yes,no,no
7/8/2023,17:45:45,26.9,67,0,yes,no,no
7/8/2023,17:45:48,26.9,67,0,yes,no,no
7/8/2023,17:45:51,26.9,67,0,yes,no,no
7/8/2023,17:45:54,26.9,67,0,yes,no,no
7/8/2023,17:45:57,26.9,67,0,yes,no,no
7/8/2023,17:46:01,26.9,67,0,yes,no,no
7/8/2023,17:46:04,26.9,67,0,yes,no,no
7/8/2023,17:46:07,26.9,67,0,yes,no,no
7/8/2023,17:46:10,26.9,67,0,yes,no,no
7/8/2023,17:46:13,26.9,67,0,yes,no,no
7/8/2023,17:46:17,26.9,67,0,yes,no,no
7/8/2023,17:46:21,26.9,67,0,yes,no,no
7/8/2023,17:46:24,26.9,67,0,yes,no,no
7/8/2023,17:46:27,26.9,67,0,yes,no,no
7/8/2023,17:46:30,26.9,67,0,yes,no,no
7/8/2023,17:46:34,26.9,67,0,yes,no,no
7/8/2023,17:46:37,26.9,67,0,yes,no,no
7/8/2023,17:46:40,26.9,67,0,yes,no,no
7/8/2023,17:46:43,26.9,67,0,yes,no,no
7/8/2023,17:46:47,26.9,67,0,yes,no,no
7/8/2023,17:46:51,26.9,67,2,no,yes,no
7/8/2023,17:46:54,26.9,67,3,no,yes,no
7/8/2023,17:46:57,26.9,67,4,no,no,no
7/8/2023,17:47:00,26.9,67,4,no,no,no
7/8/2023,17:47:04,26.9,67,4,no,no,no
7/8/2023,17:47:07,26.9,67,4,no,no,no
7/8/2023,17:47:10,26.9,67,4,no,no,no
7/8/2023,17:47:14,26.9,67,4,no,no,no
7/8/2023,17:47:17,26.9,67,5,no,no,no
7/8/2023,17:47:20,26.9,67,0,yes,no,no
7/8/2023,17:47:24,26.9,67,0,yes,no,no
7/8/2023,17:47:28,26.9,67,0,yes,no,no
7/8/2023,17:47:31,26.9,67,0,yes,no,no
7/8/2023,17:47:35,26.9,67,0,yes,no,no
7/8/2023,17:47:41,26.9,67,0,yes,no,no
7/8/2023,17:47:44,26.9,67,0,yes,no,no
7/8/2023,17:47:47,26.9,67,0,yes,no,no
7/8/2023,17:47:50,26.9,67,0,yes,no,no
7/8/2023,17:47:54,26.9,67,0,yes,no,no
7/8/2023,17:47:57,26.9,67,0,yes,no,no
7/8/2023,17:48:00,26.9,67,0,yes,no,no
7/8/2023,17:48:03,26.9,67,0,yes,no,no
7/8/2023,17:48:06,26.9,67,0,yes,no,no
7/8/2023,17:48:10,26.9,67,0,yes,no,no
7/8/2023,17:49:15,26.9,67,0,yes,no,no
7/8/2023,17:49:18,26.9,67,0,yes,no,no
7/9/2023,12:13:10,25.5,75,0,yes,no,no
7/9/2023,12:13:14,25.6,76,0,yes,no,no
7/9/2023,12:13:18,25.6,76,0,yes,no,no
7/9/2023,12:13:22,25.6,76,0,yes,no,no
7/9/2023,12:13:26,25.6,76,0,yes,no,no
7/9/2023,12:13:30,25.6,76,0,yes,no,no
7/9/2023,12:13:34,25.6,76,0,yes,no,no
7/9/2023,12:13:38,25.6,76,0,yes,no,no
7/9/2023,12:13:42,25.6,76,0,yes,no,no
7/9/2023,12:13:46,25.6,76,0,yes,no,no
7/9/2023,12:13:50,25.6,76,0,yes,no,no
7/9/2023,12:13:54,25.6,76,0,yes,no,no
7/9/2023,12:13:59,25.6,76,0,yes,no,no
7/9/2023,12:14:02,25.6,76,0,yes,no,no
7/9/2023,12:14:06,25.6,76,0,yes,no,no
7/9/2023,12:14:11,25.6,76,0,yes,no,no
7/9/2023,12:14:14,25.6,76,0,yes,no,no
7/9/2023,12:14:19,25.6,76,0,yes,no,no
7/9/2023,12:14:24,25.6,76,0,yes,no,no
7/9/2023,12:14:28,25.6,76,0,yes,no,no
7/9/2023,12:14:32,25.6,76,0,yes,no,no
7/9/2023,12:14:35,25.6,76,0,yes,no,no
7/9/2023,12:14:39,25.6,76,0,yes,no,no
7/9/2023,12:14:43,25.6,76,0,yes,no,no
7/9/2023,12:14:46,25.7,76,0,yes,no,no
7/9/2023,12:14:50,25.7,76,0,yes,no,no
7/9/2023,12:14:54,25.7,76,0,yes,no,no
7/9/2023,12:14:58,25.7,76,0,yes,no,no
7/9/2023,12:15:02,25.7,76,0,yes,no,no
7/9/2023,12:15:06,25.7,76,0,yes,no,no
7/9/2023,12:15:10,25.7,76,0,yes,no,no
7/9/2023,12:15:14,25.7,76,0,yes,no,no
7/9/2023,12:15:18,25.7,76,0,yes,no,no
7/9/2023,12:15:22,25.7,76,0,yes,no,no
7/9/2023,12:15:26,25.7,76,0,yes,no,no
7/9/2023,12:15:31,25.7,76,0,yes,no,no
7/9/2023,12:16:20,25.7,76,0,yes,no,no
7/9/2023,12:16:24,25.7,75,0,yes,no,no
7/9/2023,12:16:28,25.7,75,0,yes,no,no
7/9/2023,12:16:31,25.7,75,0,yes,no,no
7/9/2023,12:16:35,25.7,76,0,yes,no,no
7/9/2023,12:16:39,25.7,76,0,yes,no,no
7/9/2023,12:16:43,25.7,75,0,yes,no,no
7/9/2023,12:16:47,25.7,75,0,yes,no,no
7/9/2023,12:16:51,25.7,75,0,yes,no,no
7/9/2023,12:16:55,25.7,75,0,yes,no,no
7/9/2023,12:16:59,25.7,75,0,yes,no,no
7/9/2023,12:17:03,25.7,75,0,yes,no,no
7/9/2023,12:17:06,25.7,75,0,yes,no,no
7/9/2023,12:17:10,25.7,75,0,yes,no,no
7/9/2023,12:17:14,25.7,75,0,yes,no,no
7/9/2023,12:17:18,25.7,75,0,yes,no,no
7/9/2023,12:17:21,25.7,75,0,yes,no,no
7/9/2023,12:17:25,25.7,75,8,no,no,no
7/9/2023,12:17:29,25.7,75,8,no,no,no
7/9/2023,12:17:33,25.8,75,1,no,no,no
7/9/2023,12:17:37,25.8,75,9,no,no,no
7/9/2023,12:17:40,25.8,75,0,yes,no,no
7/9/2023,12:17:44,25.8,75,0,yes,no,no
7/9/2023,12:17:52,25.8,75,0,yes,no,no
7/9/2023,12:17:56,25.8,75,0,yes,no,no
7/9/2023,12:18:00,25.7,75,0,yes,no,no
7/9/2023,12:18:04,25.7,75,0,yes,no,no
7/9/2023,12:18:07,25.7,75,0,yes,no,no
7/9/2023,12:18:19,25.7,75,7,no,no,no
7/9/2023,12:18:23,25.7,75,0,yes,no,no
7/9/2023,12:18:27,25.7,75,7,no,no,no
7/9/2023,12:18:31,25.7,75,0,yes,no,no
7/9/2023,12:18:34,25.7,75,0,yes,no,no
7/9/2023,12:18:38,25.7,75,0,yes,no,no
7/9/2023,12:18:41,25.7,75,0,yes,no,no
7/9/2023,12:18:45,25.7,75,0,yes,no,no
7/9/2023,12:18:49,25.7,75,0,yes,no,no
7/9/2023,12:18:53,25.7,75,0,yes,no,no
7/9/2023,12:18:57,25.7,75,0,yes,no,no
7/9/2023,12:19:00,25.7,75,0,yes,no,no
7/9/2023,12:19:04,25.7,75,0,yes,no,no
7/9/2023,12:19:08,25.7,75,0,yes,no,no
7/9/2023,12:19:11,25.7,75,0,yes,no,no
7/9/2023,12:19:15,25.7,75,0,yes,no,no
7/9/2023,12:19:19,25.7,75,0,yes,no,no
7/9/2023,12:19:23,25.7,75,0,yes,no,no
7/9/2023,12:19:27,25.7,75,0,yes,no,no
7/9/2023,12:19:31,25.7,75,0,yes,no,no
7/9/2023,12:19:35,25.7,75,0,yes,no,no
7/9/2023,12:19:38,25.7,75,0,yes,no,no
7/9/2023,12:19:42,25.7,75,0,yes,no,no
7/9/2023,12:19:46,25.7,75,0,yes,no,no
7/9/2023,12:19:50,25.7,75,0,yes,no,no
7/9/2023,12:19:54,25.7,75,0,yes,no,no
7/9/2023,12:19:58,25.7,75,0,yes,no,no
7/9/2023,12:20:02,25.7,75,0,yes,no,no
7/9/2023,12:20:06,25.7,75,0,yes,no,no
7/9/2023,12:20:09,25.7,75,0,yes,no,no
7/9/2023,12:20:13,25.7,75,0,yes,no,no
7/9/2023,12:20:17,25.7,75,0,yes,no,no
7/9/2023,12:20:21,25.7,75,0,yes,no,no
7/9/2023,12:20:24,25.7,75,0,yes,no,no
7/9/2023,12:20:28,25.7,75,0,yes,no,no
7/9/2023,12:20:32,25.7,75,0,yes,no,no
